idx,tag,num_faces,maxIoU,meanCov,maxCov,anyCover,score,overlap,area,face_inside_penalty,face_conflict_penalty,svg_penalty
160,improved_top,1,0.23209148645401,0.0,0.0,0.0,0.5233232021331788,0.01993975043296814,0.16549533605575562,0.0,0.0,0.0
161,improved_top,1,0.1472335308790207,0.0,0.0,0.0,0.1730959163978696,0.01730959163978696,0.16590501368045807,0.0,0.0,0.0
162,improved_top,1,0.17684820294380188,0.0,0.0,0.0,0.9569057539105417,0.0223887600004673,0.18546974658966064,0.0,0.0,0.0
163,improved_top,1,0.15026535093784332,0.0,0.0,0.0,0.2819709777832033,0.020833946764469147,0.2079312950372696,0.0,0.0,0.0
164,improved_top,1,0.14196620881557465,0.0,0.0,0.0,0.23239640519022942,0.02323964051902294,0.22660353779792786,0.0,0.0,0.0
165,improved_top,1,0.19425401091575623,0.0,0.0,0.0,0.5942090898752215,0.02870141714811325,0.20385552942752838,0.0,0.0,0.0
166,improved_top,1,0.15328581631183624,0.0,0.0,0.0,0.21083539351820946,0.021083539351820946,0.21082718670368195,0.0,0.0,0.0
167,improved_top,1,0.1527678519487381,0.0,0.0,0.0,0.3767667822539808,0.019000260159373283,0.21761509776115417,0.0,0.0,0.0
168,improved_top,1,0.23893575370311737,0.0,0.0,0.0,1.0805221922695638,0.022884393110871315,0.21234658360481262,0.0,0.0,0.0
169,improved_top,1,0.1758471578359604,0.0,0.0,0.0,0.5516532257897779,0.021663065708708018,0.1738162338733673,0.0,0.0,0.11167418956756592
170,improved_top,1,0.1805964559316635,0.0,0.0,0.0,0.2411380218109116,0.02411380218109116,0.18121227622032166,0.0,0.0,0.0
171,improved_top,1,0.22781722247600555,0.0,0.0,0.0,1.428279383480549,0.05255923792719841,0.3328931927680969,0.0,0.0,0.0
172,improved_top,1,0.15109269320964813,0.0,0.0,0.0,0.25403566658496857,0.025403566658496857,0.23426084220409393,0.0,0.0,0.0
173,improved_top,1,0.21656450629234314,0.0,0.0,0.0,0.24747859686613083,0.024747859686613083,0.174250990152359,0.0,0.0,0.0
174,improved_top,1,0.2091951072216034,0.0,0.0,0.0,0.8469410138204696,0.031434469390660524,0.25501835346221924,0.0,0.0,0.17425572872161865
175,improved_top,1,0.18210859596729279,0.0,0.0,0.0,1.012318928469904,0.025735210918355733,0.20058295130729675,0.0,0.0,0.0
176,improved_top,1,0.19703729450702667,0.0,0.0,0.0,0.37691362434998155,0.037691362434998155,0.2851712107658386,0.0,0.0,0.0
177,improved_top,1,0.23099836707115173,0.0,0.0,0.0,1.453639017045498,0.04800073429942131,0.3046652376651764,0.0,0.0,0.0
178,improved_top,1,0.19413211941719055,0.0,0.0,0.0,1.8224851690232755,0.03544672392308712,0.19226431846618652,0.0,0.0,0.0
179,improved_top,1,0.1706104725599289,0.0,0.0,0.0,0.2506798692047596,0.02506798692047596,0.19208376109600067,0.0,0.0,0.0
180,improved_top,1,0.16683731973171234,0.0,0.0,0.0,2.2553691976703707,0.029493727022781968,0.23026812076568604,0.0,0.0,0.044700026512145996
181,improved_top,1,0.1999792903661728,0.0,0.0,0.0,0.3331337566487491,0.03331337566487491,0.203731968998909,0.0,0.0,0.0
182,improved_top,1,0.16565728187561035,0.0,0.0,0.0,0.2992099821567537,0.023821189999580383,0.21571305394172668,0.0,0.0,0.0
183,improved_top,1,0.17912013828754425,0.0,0.0,0.0,0.2325993776321411,0.02325993776321411,0.1680423617362976,0.0,0.0,0.0
184,improved_top,1,0.17883996665477753,0.0,0.0,0.0,0.2901483792811632,0.02901483792811632,0.23436611890792847,0.0,0.0,0.0
185,improved_top,1,0.15815730392932892,0.0,0.0,0.0,1.0794783286750318,0.034432290121912956,0.25759273767471313,0.0,0.0,0.11954963207244873
186,improved_top,1,0.1681315302848816,0.0,0.0,0.0,0.12870393693447113,0.012870393693447113,0.10952793806791306,0.0,0.0,0.0
187,improved_top,1,0.14889761805534363,0.0,0.0,0.0,1.0951589579693974,0.017804291797801852,0.16794782876968384,0.0,0.0,0.0
188,improved_top,1,0.19796288013458252,0.0,0.0,0.0,0.119926817715168,0.0119926817715168,0.11202427744865417,0.0,0.0,0.0
189,improved_top,1,0.20767882466316223,0.0,0.0,0.0,0.19510312005877495,0.019510312005877495,0.13589924573898315,0.0,0.0,0.0
190,improved_top,1,0.17863938212394714,0.0,0.0,0.0,0.654105076566339,0.012466580606997013,0.1266726553440094,0.0,0.0,0.0
191,improved_top,1,0.17135785520076752,0.0,0.0,0.0,1.7152916915714742,0.02889825589954853,0.23848479986190796,0.0,0.0,0.0
192,improved_top,1,0.17279711365699768,0.0,0.0,0.0,0.7937525488436223,0.030705103650689125,0.25231027603149414,0.0,0.0,0.0
193,improved_top,1,0.17326720058918,0.0,0.0,0.0,1.9159893315285446,0.012044045142829418,0.13392071425914764,0.0,0.0,0.0
194,improved_top,1,0.1741098016500473,0.11026570200920105,0.11026570200920105,1.0,0.5128875141963363,0.04649206856265664,0.19081294536590576,0.0,0.002398341428488493,0.0
195,improved_top,1,0.1762605607509613,0.0,0.0,0.0,1.7493825914338232,0.029247638303786516,0.20276983082294464,0.0,0.0,0.0
196,improved_top,1,0.21229781210422516,0.0,0.0,0.0,0.4575718641281132,0.01682150363922119,0.14698399603366852,0.0,0.0,0.0
197,improved_top,1,0.1519719809293747,0.0,0.0,0.0,1.1469132139813156,0.016849919105879962,0.1504604071378708,0.0,0.0,0.26707613468170166
198,improved_top,1,0.1813848465681076,0.0,0.0,0.0,0.2898813784122467,0.02898813784122467,0.2314116507768631,0.0,0.0,0.0
199,improved_top,1,0.16488806903362274,0.0,0.0,0.0,0.24181636050343513,0.024181636050343513,0.19139766693115234,0.0,0.0,0.0
0,baseline_top,1,0.16234293580055237,0.0,0.0,0.0,0.20619032680988303,0.008273981511592865,0.07727962732315063,0.0,0.0,0.0
1,baseline_top,1,0.1930418759584427,0.0,0.0,0.0,0.446907717268914,0.0446907717268914,0.29902762174606323,0.0,0.0,0.0
2,baseline_top,1,0.22082212567329407,0.6532874703407288,0.6532874703407288,1.0,0.3187368204817176,0.02448755642399192,0.0603364072740078,0.0,0.00369306281208992,0.0
3,baseline_top,1,0.18672655522823334,0.0,0.0,0.0,2.340962759125978,0.05081054870970547,0.33697062730789185,0.0,0.0,0.0
4,baseline_top,1,0.13389013707637787,0.0,0.0,0.0,0.5783588500635237,0.021633442360325716,0.22283081710338593,0.0,0.0,0.0
5,baseline_top,1,0.1639196127653122,0.0,0.0,0.0,0.05248543340712786,0.005248543340712786,0.05559578910470009,0.0,0.0,0.0
6,baseline_top,1,0.1896970123052597,0.0,0.0,0.0,0.13800067477859557,0.013800067477859557,0.089439757168293,0.0,0.0,0.0
7,baseline_top,1,0.16626106202602386,0.2197091281414032,0.2197091281414032,1.0,0.9639490839093923,0.058880080468952656,0.24879758059978485,0.0,0.006313965655863285,0.0
8,baseline_top,1,0.26118603348731995,0.10096288472414017,0.10096288472414017,1.0,1.1858752116560933,0.08730019442737103,0.33633190393447876,0.0,0.005999318324029446,0.043189287185668945
9,baseline_top,1,0.14994587004184723,0.0,0.0,0.0,0.4968215242028237,0.02045518532395363,0.13684755563735962,0.0,0.0,0.0
10,baseline_top,1,0.18118129670619965,0.0,0.0,0.0,0.06834336556494236,0.006834336556494236,0.07200933992862701,0.0,0.0,0.0
11,baseline_top,1,0.24390266835689545,0.0,0.0,0.0,0.5540232116254629,0.055402321162546286,0.3009176552295685,0.0,0.0,0.0
12,baseline_top,1,0.17343680560588837,0.0,0.0,0.0,0.6388909742236137,0.06388909742236137,0.32635262608528137,0.0,0.0,0.0
13,baseline_top,1,0.2054993212223053,0.0,0.0,0.0,1.0101894401013853,0.046071236953139305,0.25982865691185,0.0,0.0,0.0
14,baseline_top,1,0.1477409452199936,0.0,0.0,0.0,1.6290422394871715,0.029820743948221207,0.23956897854804993,0.0,0.0,0.0
15,baseline_top,1,0.17085345089435577,0.0,0.0,0.0,0.05672442726790905,0.005672442726790905,0.06015768274664879,0.0,0.0,0.0
16,baseline_top,1,0.17901214957237244,0.0,0.0,0.0,0.541382716037333,0.0541382716037333,0.2577485740184784,0.0,0.0,0.0
17,baseline_top,1,0.1375546157360077,0.0,0.0,0.0,0.4412389647215603,0.042282129637897015,0.33184176683425903,0.0,0.0,0.0
18,baseline_top,1,0.20653113722801208,0.44986677169799805,0.44986677169799805,1.0,1.4459413286764171,0.10460972611326724,0.33423489332199097,0.0,0.012773430906236172,0.0
19,baseline_top,1,0.20363880693912506,0.0,0.0,0.0,0.1527149900794031,0.012968670576810837,0.12454818189144135,0.0,0.0,0.0
20,baseline_top,1,0.24154521524906158,0.4189232587814331,0.4189232587814331,1.0,1.1318729774211533,0.08442714766715653,0.2742551565170288,0.0,0.0143800750374794,0.0
21,baseline_top,1,0.1658325493335724,0.0,0.0,0.0,0.1892847940325737,0.01892847940325737,0.13996344804763794,0.0,0.0,0.0
22,baseline_top,1,0.208030566573143,0.0,0.0,0.0,0.16067704185843468,0.016067704185843468,0.12210497260093689,0.0,0.0,0.0
23,baseline_top,1,0.21122726798057556,0.0,0.0,0.0,0.054074167273938656,0.005407416727393866,0.09034961462020874,0.0,0.0,0.0
24,baseline_top,1,0.16891062259674072,0.0,0.0,0.0,1.2807203282602133,0.04101024498231709,0.33461448550224304,0.0,0.0,0.0
25,baseline_top,1,0.21528667211532593,0.0,0.0,0.0,0.14410173520445824,0.014410173520445824,0.12090583890676498,0.0,0.0,0.0
26,baseline_top,1,0.136238232254982,0.0,0.0,0.0,0.16723072156310081,0.01672307215631008,0.1579563319683075,0.0,0.0,0.0
27,baseline_top,1,0.24081836640834808,0.0,0.0,0.0,0.11215275735594332,0.011215275735594332,0.07671193778514862,0.0,0.0,0.0
28,baseline_top,1,0.2354164868593216,0.0,0.0,0.0,1.3848174080252649,0.013348530977964401,0.14126285910606384,0.0,0.0,0.0
29,baseline_top,1,0.234536811709404,0.021995291113853455,0.021995291113853455,1.0,0.668579238234088,0.05377808876801282,0.271402508020401,0.0,0.0009945755591616035,0.0
30,baseline_top,1,0.23078933358192444,0.0,0.0,0.0,0.08151480928063393,0.008151480928063393,0.08441533893346786,0.0,0.0,0.0
31,baseline_top,1,0.1830258071422577,0.0,0.0,0.0,0.5454366847872733,0.04797272011637688,0.33657094836235046,0.0,0.0,0.0
32,baseline_top,1,0.13759613037109375,0.09090406447649002,0.09090406447649002,1.0,1.4504597564693538,0.06938682694453746,0.3347713351249695,0.0,0.003289048676379025,0.21436572074890137
33,baseline_top,1,0.5921276211738586,0.7327706813812256,0.7327706813812256,1.0,1.3602006738074124,0.09120271704159677,0.2711823284626007,0.0,0.022408675169572234,0.0
34,baseline_top,1,0.1995600163936615,0.0,0.0,0.0,0.6345467947423458,0.047626717016100883,0.3341655433177948,0.0,0.0,0.0
35,baseline_top,1,0.18749985098838806,0.048355430364608765,0.048355430364608765,1.0,0.08434891191427596,0.007970679536811076,0.14450310170650482,0.0,0.0002321058273082599,0.0
