wr,L,R,T,B,max_margin,pred_style,S_frame,S_side,S_top_bottom,S_hybrid,sample_id
0.22261184453964233,0.0010000000474974513,0.0010000000474974513,0.10599979758262634,0.0010000000474974513,T,top-bottom,0.004516327753663063,0.0116999801248312,0.19019964337348938,0.04717342555522919,26
0.6987789869308472,0.0010000000474974513,0.029883205890655518,0.0874166488647461,0.05263328552246094,T,top-bottom,0.026918621733784676,0.06699476391077042,0.1183316558599472,0.08903707563877106,27
0.5956369638442993,0.05589538812637329,0.046296536922454834,0.1031387597322464,0.018640875816345215,T,top-bottom,0.04076097905635834,0.07575243711471558,0.18095624446868896,0.11708063632249832,28
0.5188565254211426,0.0010000000474974513,0.035508036613464355,0.14019253849983215,0.06141769886016846,T,top-bottom,0.03389605134725571,0.08327548950910568,0.20686320960521698,0.1312502771615982,29
0.05958569049835205,0.12192295491695404,0.010245561599731445,0.1137271523475647,0.0010000000474974513,L,side,0.033587947487831116,0.22273759543895721,0.21712572872638702,0.2199137657880783,30
0.6706597805023193,0.286945641040802,0.004940032958984375,0.1914183497428894,0.14351415634155273,L,side,0.1058523952960968,0.5460433959960938,0.2589302659034729,0.3760148584842682,31
0.6389160752296448,0.21094024181365967,0.018926918506622314,0.07404273748397827,0.0010000000474974513,L,side,0.035075705498456955,0.37205517292022705,0.15546363592147827,0.24050167202949524,32
0.6375237703323364,0.16159647703170776,0.0010000000474974513,0.07207878679037094,0.0010000000474974513,L,side,0.025917306542396545,0.29738155007362366,0.14520147442817688,0.2077985554933548,33
0.6042190790176392,0.11020678281784058,0.032562434673309326,0.021204978227615356,0.0010000000474974513,L,side,0.020548278465867043,0.17454275488853455,0.05164588242769241,0.09494426846504211,34
0.003494083881378174,0.35727983713150024,0.07763051986694336,0.01892492175102234,0.0010000000474974513,L,side,0.04198151081800461,0.5829917788505554,0.07675589621067047,0.21153736114501953,35
0.18100738525390625,0.12206625938415527,0.011852383613586426,0.18230143189430237,0.0010000000474974513,T,top-bottom,0.041292741894721985,0.22856749594211578,0.34073442220687866,0.2790713310241699,36
0.9098321199417114,0.4299667179584503,0.06399917602539062,0.10625612735748291,0.418681800365448,L,side,0.1695745289325714,0.775234580039978,0.7180189490318298,0.7460784912109375,37
0.7282674312591553,0.0010000000474974513,0.0010000000474974513,0.19876517355442047,0.0010000000474974513,T,top-bottom,0.007623378187417984,0.020976517349481583,0.3571773171424866,0.0865582823753357,38
0.5903390645980835,0.12704998254776,0.0010000000474974513,0.13861793279647827,0.0010000000474974513,T,top-bottom,0.033894605934619904,0.24185176193714142,0.2615172564983368,0.25149238109588623,39
0.6354988813400269,0.24288727343082428,0.036343514919281006,0.08122515678405762,0.0010000000474974513,L,side,0.04409591108560562,0.4163448214530945,0.17332836985588074,0.26863425970077515,40
0.25422006845474243,0.0015847980976104736,0.06225329637527466,0.12849585711956024,0.0010000000474974513,T,top-bottom,0.02205839939415455,0.12373767793178558,0.23687633872032166,0.17120318114757538,41
0.5929875373840332,0.0010000000474974513,0.02198159694671631,0.10676271468400955,0.12581562995910645,B,top-bottom,0.03721515089273453,0.062024712562561035,0.14335612952709198,0.09429539740085602,42
0.9330216646194458,0.2866835594177246,0.19460684061050415,0.2460515946149826,0.3289213180541992,B,top-bottom,0.23923231661319733,0.41784223914146423,0.44334614276885986,0.43040531873703003,43
0.5549536943435669,0.07964834570884705,0.0010000000474974513,0.13066668808460236,0.0010000000474974513,T,top-bottom,0.02552124671638012,0.15573368966579437,0.24246487021446228,0.19431918859481812,44
0.6919406056404114,0.0010000000474974513,0.02801382541656494,0.1226971372961998,0.0010000000474974513,T,top-bottom,0.013163242489099503,0.06199460104107857,0.22295622527599335,0.11756735295057297,45
0.5280448198318481,0.0010000000474974513,0.029283881187438965,0.12130805850028992,0.13630950450897217,B,top-bottom,0.043000027537345886,0.07767274975776672,0.15133905410766602,0.10842011123895645,46
0.6962827444076538,0.0010000000474974513,0.04547715187072754,0.1459040641784668,0.027088701725006104,T,top-bottom,0.02742476388812065,0.098358154296875,0.24560408294200897,0.1554257571697235,47
0.5550261735916138,0.0010000000474974513,0.01333463191986084,0.2068011462688446,0.0010000000474974513,T,top-bottom,0.011793840676546097,0.043982453644275665,0.37287554144859314,0.1280624121427536,48
0.28020358085632324,0.0010000000474974513,0.0010000000474974513,0.09249226748943329,0.023688793182373047,T,top-bottom,0.010792618617415428,0.012618106789886951,0.14773505926132202,0.043175648897886276,49
0.6381732821464539,0.27873682975769043,0.002614259719848633,0.13363340497016907,0.0010000000474974513,L,side,0.04682309180498123,0.5130982398986816,0.2678752541542053,0.3707375228404999,50
0.6741771101951599,0.017346471548080444,0.029629647731781006,0.15398140251636505,0.048097312450408936,T,top-bottom,0.035226933658123016,0.05966406315565109,0.24338628351688385,0.12050483375787735,51
0.557152271270752,0.0010000000474974513,0.0010000000474974513,0.14229662716388702,0.1261364221572876,T,top-bottom,0.03418133780360222,0.027843303978443146,0.1554247885942459,0.0657840371131897,52
0.599907398223877,0.053684383630752563,0.0010000000474974513,0.09999793767929077,0.14436393976211548,B,top-bottom,0.04810776188969612,0.1202680841088295,0.18532519042491913,0.14929401874542236,53
0.2674424648284912,0.0010000000474974513,0.06944900751113892,0.12142308801412582,0.0010000000474974513,T,top-bottom,0.02288372814655304,0.13645051419734955,0.22480645775794983,0.17514267563819885,54
0.6124643087387085,0.0010000000474974513,0.0010000000474974513,0.17555508017539978,0.029018282890319824,T,top-bottom,0.015418276190757751,0.021457336843013763,0.2929845154285431,0.07928851246833801,55
0.5971905589103699,0.16419421136379242,0.0010000000474974513,0.12298165261745453,0.0010000000474974513,L,side,0.03590961545705795,0.307147741317749,0.23708640038967133,0.2698528468608856,56
0.6216326951980591,0.0010000000474974513,0.0010000000474974513,0.17437312006950378,0.0010000000474974513,T,top-bottom,0.0068063996732234955,0.018537312746047974,0.3132716119289398,0.07620507478713989,57
