index,WR,LWR,DWS,num_cc,L,R,T,B,S_frame,S_side,S_tb,S_pos
530,0.6859130859375,0.6859130859375,0.6561218732306168,1.0,0.319420725107193,0.0,0.34676656126976013,0.0,0.08313322067260742,0.6096339613199234,0.6561218827962876,0.6561218827962876
531,0.65814208984375,0.65814208984375,0.9110248963691889,1.0,0.4936824142932892,0.0,0.22396564483642578,0.0,0.07782206684350967,0.9110249102115631,0.45250640213489535,0.9110249102115631
532,0.65460205078125,0.65460205078125,0.4239722604356664,1.0,0.2184237539768219,0.0,0.22340549528598785,0.0,0.055221639573574066,0.4155033066868782,0.42397226691246037,0.42397226691246037
533,0.6610107421875,0.6610107421875,0.9215476909935805,1.0,0.49617883563041687,0.0,0.28425800800323486,0.0,0.09060873091220856,0.921547704935074,0.5612822979688644,0.921547704935074
534,0.74609375,0.74609375,0.9523981145523019,1.0,0.495638906955719,0.0,0.5015745759010315,0.0,0.12464726716279984,0.9423074901103974,0.9523981273174286,0.9523981273174286
535,0.60260009765625,0.60260009765625,0.6157701390124034,1.0,0.329520046710968,0.0,0.226340651512146,0.0,0.06712843477725983,0.615770149230957,0.44036517739295966,0.615770149230957
536,0.658203125,0.658203125,0.8618754911609252,1.0,0.4576762020587921,0.0,0.38058340549468994,0.0,0.10389990359544754,0.8618755042552948,0.7308177500963211,0.8618755042552948
537,0.71875,0.71875,0.9351082671716828,1.0,0.49451348185539246,0.0,0.44984012842178345,0.0,0.11778032779693604,0.9351082801818849,0.8591635793447494,0.9351082801818849
538,0.721923828125,0.721923828125,0.9095176839012975,1.0,0.4791790544986725,0.0,0.4699539840221405,0.0,0.11863042414188385,0.9095176964998245,0.8938350766897203,0.9095176964998245
539,0.710693359375,0.710693359375,0.9287970740044397,1.0,0.49128949642181396,0.0,0.44475993514060974,0.0,0.11671742796897888,0.9287970870733261,0.849696832895279,0.9287970870733261
540,0.56903076171875,0.5576171875,0.6394196428786213,2.0,0.2510168254375458,0.0,0.34855884313583374,0.0,0.07298894971609116,0.4866861701011658,0.6525076001882554,0.6525076001882554
541,0.72210693359375,0.72210693359375,0.9368847598032357,1.0,0.4962159991264343,0.0,0.43695974349975586,0.0,0.11617756634950638,0.9368847727775574,0.836149138212204,0.9368847727775574
542,0.671875,0.671875,0.9269206117714085,1.0,0.49613505601882935,0.0,0.33877524733543396,0.0,0.10072008520364761,0.9269206255674363,0.6594089508056641,0.9269206255674363
543,0.694580078125,0.694580078125,0.9238326297314817,1.0,0.49489909410476685,0.0,0.3301427364349365,0.0,0.09909649193286896,0.9238326430320739,0.6437468349933625,0.9238326430320739
544,0.74212646484375,0.74212646484375,0.9482288411637769,1.0,0.4958701729774475,0.0,0.49924546480178833,0.0,0.12438802421092987,0.9424908578395844,0.9482288539409637,0.9482288539409637
545,0.6849365234375,0.6849365234375,0.9099527568883367,1.0,0.4961898922920227,0.0,0.16810964047908783,0.0,0.06478884071111679,0.9099527701735497,0.3522163420915604,0.9099527701735497
546,0.74609375,0.74609375,0.9537486127336638,1.0,0.49595385789871216,0.0,0.5023073554039001,0.0,0.12477760016918182,0.9429476797580719,0.9537486255168914,0.9537486255168914
547,0.845947265625,0.845947265625,0.8481260229227386,1.0,0.5019310712814331,0.13028520345687866,0.3398604691028595,0.14892220497131348,0.2042430266737938,0.848126032948494,0.5558327078819275,0.848126032948494
548,0.72857666015625,0.72857666015625,0.8834895817372468,1.0,0.20009854435920715,0.0,0.47971096634864807,0.0,0.0716458335518837,0.4081484764814377,0.8834895938634874,0.8834895938634874
549,0.6978759765625,0.6978759765625,0.9223474817433356,1.0,0.490215003490448,0.0,0.3996048867702484,0.0,0.1100800409913063,0.9223474949598313,0.768310296535492,0.9223474949598313
550,0.73052978515625,0.73052978515625,0.9395620694292699,1.0,0.49609827995300293,0.0,0.4658517837524414,0.0,0.1201249361038208,0.9395620822906494,0.8881430387496949,0.9395620822906494
551,0.71282958984375,0.71282958984375,0.9287447709685483,1.0,0.4961676299571991,0.0,0.3564305007457733,0.0,0.10374942421913147,0.9287447839975357,0.6911916643381119,0.9287447839975357
552,0.7318115234375,0.7318115234375,0.938298269205661,1.0,0.49572592973709106,0.0,0.4599160850048065,0.0,0.11928762495517731,0.9382982820272446,0.8774215459823608,0.9382982820272446
553,0.74212646484375,0.74212646484375,0.94692261135159,1.0,0.49573397636413574,0.0,0.4985273480415344,0.0,0.12428168207406998,0.9421738922595978,0.9469226241111756,0.9469226241111756
554,0.73052978515625,0.73052978515625,0.938176863464116,1.0,0.4962196946144104,0.0,0.4498142600059509,0.0,0.1179700493812561,0.9381768763065338,0.8592876374721528,0.9381768763065338
555,0.64312744140625,0.64312744140625,0.9214912926919028,1.0,0.4962041974067688,0.0,0.2832375168800354,0.0,0.09040956199169159,0.9214913070201873,0.5594479501247406,0.9214913070201873
556,0.68975830078125,0.68975830078125,0.7150278136778744,1.0,0.3622530996799469,0.0,0.3771125078201294,0.0,0.09238336980342865,0.6897668302059174,0.7150278240442276,0.7150278240442276
