idx,tag,num_faces,maxIoU,meanCov,maxCov,anyCover,score,overlap,area,face_inside_penalty,face_conflict_penalty,svg_penalty
195,improved_hybrid,1,0.1307656317949295,0.0,0.0,0.0,0.6346240194980056,0.017496114247478545,0.175938680768013,0.0,0.0,0.0
196,improved_hybrid,1,0.1326398104429245,0.0,0.0,0.0,0.09589449502527714,0.009589449502527714,0.09504250437021255,0.0,0.0,0.0
197,improved_hybrid,1,0.15838375687599182,0.0,0.0,0.0,0.1007116463733837,0.01007116463733837,0.1139085590839386,0.0,0.0,0.0
198,improved_hybrid,1,0.12090025842189789,0.0,0.0,0.0,0.7936979856342079,0.012510028667747974,0.14350095391273499,0.0,0.0,0.0
199,improved_hybrid,1,0.18274499475955963,0.0,0.0,0.0,0.1386206317692995,0.01386206317692995,0.10495062917470932,0.0,0.0,0.0
0,baseline_hybrid,1,0.15980301797389984,0.0,0.0,0.0,0.047999992966651917,0.004799999296665192,0.059318166226148605,0.0,0.0,0.0
1,baseline_hybrid,1,0.14901213347911835,0.0,0.0,0.0,0.5125666715204718,0.026778006926178932,0.2377442866563797,0.0,0.0,0.0
2,baseline_hybrid,1,0.19504261016845703,0.0,0.0,0.0,0.14222132973372936,0.014222132973372936,0.12994401156902313,0.0,0.0,0.0
3,baseline_hybrid,1,0.16871926188468933,0.3034002184867859,0.3034002184867859,1.0,0.7856598033569755,0.03728255978785455,0.14454618096351624,0.0,0.003881765529513359,0.0
4,baseline_hybrid,1,0.1642713099718094,0.0,0.0,0.0,0.5773787070065738,0.022646996192634106,0.11840132623910904,0.0,0.0,0.0
5,baseline_hybrid,1,0.17114034295082092,0.0,0.0,0.0,0.08415115065872669,0.00841511506587267,0.11885320395231247,0.0,0.0,0.0
6,baseline_hybrid,1,0.20515988767147064,0.0,0.0,0.0,0.11477694846689701,0.011477694846689701,0.11426931619644165,0.0,0.0,0.0
7,baseline_hybrid,1,0.17283625900745392,0.0,0.0,0.0,0.7334124187007546,0.01068788068369031,0.10408741235733032,0.0,0.0,0.024506449699401855
8,baseline_hybrid,1,0.17193232476711273,0.0,0.0,0.0,0.6091356641147287,0.011336361640132964,0.11562561988830566,0.0,0.0,0.0
9,baseline_hybrid,1,0.11582951992750168,0.0,0.0,0.0,0.2639795746654272,0.02639795746654272,0.2145240306854248,0.0,0.0,0.0
10,baseline_hybrid,1,0.18749986588954926,0.0,0.0,0.0,0.047999946400523186,0.004799994640052319,0.05920000001788139,0.0,0.0,0.0
11,baseline_hybrid,1,0.16146637499332428,0.0,0.0,0.0,0.12408095179125667,0.012408095179125667,0.12603187561035156,0.0,0.0,0.0
12,baseline_hybrid,1,0.1949591189622879,0.0,0.0,0.0,0.14362347312271595,0.014362347312271595,0.15346378087997437,0.0,0.0,0.0
13,baseline_hybrid,1,0.15028069913387299,0.0,0.0,0.0,0.4286952439695596,0.011646484024822712,0.1286879926919937,0.0,0.0,0.0
14,baseline_hybrid,1,0.4359428584575653,0.5338094830513,0.5338094830513,1.0,0.5759605253115296,0.04337173840031028,0.17819935083389282,0.0,0.007112157065421343,0.0
15,baseline_hybrid,1,0.16964906454086304,0.0,0.0,0.0,0.19479762529954314,0.019479762529954314,0.13449792563915253,0.0,0.0,0.0
16,baseline_hybrid,1,0.200285404920578,0.0,0.0,0.0,0.18006121274083853,0.018006121274083853,0.10541129112243652,0.0,0.0,0.0
17,baseline_hybrid,1,0.18100999295711517,0.0,0.0,0.0,0.0991965550929308,0.00991965550929308,0.08910860866308212,0.0,0.0,0.0
18,baseline_hybrid,1,0.173319473862648,0.1247967928647995,0.1247967928647995,1.0,0.5538047201000156,0.03232972999103367,0.18954868614673615,0.0,0.0022489794064313173,0.0
19,baseline_hybrid,1,0.17156988382339478,0.0,0.0,0.0,0.11020772159099579,0.011020772159099579,0.0979076474905014,0.0,0.0,0.0
20,baseline_hybrid,1,0.14656487107276917,0.0,0.0,0.0,0.6488034565001728,0.03526007849723101,0.2414090931415558,0.0,0.0,0.039261698722839355
21,baseline_hybrid,1,0.2097214311361313,0.0,0.0,0.0,0.0743938609957695,0.00743938609957695,0.12184121459722519,0.0,0.0,0.0
22,baseline_hybrid,1,0.18083329498767853,0.0,0.0,0.0,0.13285147957503796,0.013285147957503796,0.1242322325706482,0.0,0.0,0.0
23,baseline_hybrid,1,0.30619898438453674,0.6957364678382874,0.6957364678382874,1.0,0.5837453622370958,0.04111804533749819,0.14814746379852295,0.0,0.008628245443105698,0.0
24,baseline_hybrid,1,0.17528308928012848,0.0,0.0,0.0,0.9181320208939724,0.056814926414517686,0.3344172239303589,0.0,0.0,0.0
25,baseline_hybrid,1,0.1639118194580078,0.0,0.0,0.0,0.06160869263112545,0.006160869263112545,0.06901860237121582,0.0,0.0,0.0
26,baseline_hybrid,1,0.17290116846561432,0.0,0.0,0.0,0.07380514871329069,0.007380514871329069,0.07775437086820602,0.0,0.0,0.0
27,baseline_hybrid,1,0.21519169211387634,0.0,0.0,0.0,0.07517824415117502,0.007517824415117502,0.10169701278209686,0.0,0.0,0.0
28,baseline_hybrid,1,0.17497718334197998,0.21478794515132904,0.21478794515132904,1.0,0.5189226570539178,0.032146943965926766,0.16006191074848175,0.0,0.0036861097905784845,0.0
29,baseline_hybrid,1,0.19111491739749908,0.0,0.0,0.0,0.15275079756975174,0.015275079756975174,0.10324564576148987,0.0,0.0,0.0
30,baseline_hybrid,1,0.15668317675590515,0.0,0.0,0.0,0.09492074139416218,0.009492074139416218,0.11100833117961884,0.0,0.0,0.0
31,baseline_hybrid,1,0.14812861382961273,0.05941350758075714,0.05941350758075714,1.0,0.39686621399596334,0.037670587887987494,0.16456562280654907,0.0,0.0010080167558044195,0.0
32,baseline_hybrid,1,0.2271462231874466,0.0,0.0,0.0,1.0057242510840296,0.04455869970843196,0.3311234712600708,0.0,0.0,0.0
33,baseline_hybrid,1,0.18473291397094727,0.0,0.0,0.0,0.6007277902215719,0.033518933691084385,0.18022216856479645,0.0,0.0,0.0
34,baseline_hybrid,1,0.16015036404132843,0.0,0.0,0.0,0.0796220451593399,0.00796220451593399,0.1127311959862709,0.0,0.0,0.0
35,baseline_hybrid,1,0.15829314291477203,0.1214892789721489,0.1214892789721489,1.0,0.8442591046914459,0.05668621975928545,0.2619015574455261,0.0,0.0035692027304321527,0.0
36,baseline_hybrid,1,0.1463797688484192,0.0,0.0,0.0,0.07959429174661636,0.007959429174661636,0.07708502560853958,0.0,0.0,0.0
37,baseline_hybrid,1,0.20839886367321014,0.0,0.0,0.0,0.7480384565889835,0.06654908694326878,0.3350284993648529,0.0,0.0,0.0
