idx,tag,num_faces,maxIoU,meanCov,maxCov,anyCover,score,overlap,area,face_inside_penalty,face_conflict_penalty,svg_penalty
15,improved_right,1,0.14586502313613892,0.0,0.0,0.0,0.1739543117582798,0.01739543117582798,0.17122305929660797,0.0,0.0,0.0
16,improved_right,1,0.178625226020813,0.0,0.0,0.0,0.16384098678827286,0.016384098678827286,0.14972132444381714,0.0,0.0,0.0
17,improved_right,1,0.1388917714357376,0.0,0.0,0.0,0.1048752386122942,0.01048752386122942,0.10524806380271912,0.0,0.0,0.0
18,improved_right,1,0.1560991108417511,0.0,0.0,0.0,0.22531107775866976,0.015255535952746868,0.160256028175354,0.0,0.0,0.0
19,improved_right,1,0.1554120033979416,0.0,0.0,0.0,0.09813660755753517,0.009813660755753517,0.09130050241947174,0.0,0.0,0.0
20,improved_right,1,0.16139547526836395,0.0,0.0,0.0,0.19622947089374065,0.019622947089374065,0.20825320482254028,0.0,0.0,0.0
21,improved_right,1,0.16079850494861603,0.0,0.0,0.0,0.15050592832267284,0.015050592832267284,0.12590739130973816,0.0,0.0,0.0
22,improved_right,1,0.13850490748882294,0.0,0.0,0.0,0.13941548764705658,0.013941548764705658,0.1369900107383728,0.0,0.0,0.0
23,improved_right,1,0.1551637053489685,0.0,0.0,0.0,0.4067640095949174,0.017327509820461273,0.14639157056808472,0.0,0.0,0.0
24,improved_right,1,0.21456101536750793,0.0,0.0,0.0,0.49430538723245254,0.02959445328451693,0.19941984117031097,0.0,0.0,0.0009163618087768555
25,improved_right,1,0.17330627143383026,0.0,0.0,0.0,0.0887578446418047,0.00887578446418047,0.07813266664743423,0.0,0.0,0.0
26,improved_right,1,0.12805837392807007,0.0,0.0,0.0,0.10230016894638538,0.010230016894638538,0.10402738302946091,0.0,0.0,0.0
27,improved_right,1,0.15003667771816254,0.0,0.0,0.0,0.12307072058320045,0.012307072058320045,0.12259742617607117,0.0,0.0,0.0
28,improved_right,1,0.15505370497703552,0.0,0.0,0.0,0.14650369063019753,0.014650369063019753,0.1605650931596756,0.0,0.0,0.0
29,improved_right,1,0.16645608842372894,0.0,0.0,0.0,0.15671977773308754,0.015671977773308754,0.1312621831893921,0.0,0.0,0.0
30,improved_right,1,0.15330232679843903,0.0,0.0,0.0,0.14544663950800896,0.014544663950800896,0.12800873816013336,0.0,0.0,0.0
31,improved_right,1,0.17503486573696136,0.0,0.0,0.0,0.1896221563220024,0.01896221563220024,0.14731894433498383,0.0,0.0,0.0
32,improved_right,1,0.1500289887189865,0.0,0.0,0.0,0.27955627953633666,0.02699046186171472,0.1938968449831009,0.0,0.0,0.0032172203063964844
33,improved_right,1,0.18519876897335052,0.0,0.0,0.0,0.38758694659918547,0.03875869465991855,0.18997591733932495,0.0,0.0,0.0
34,improved_right,1,0.14721766114234924,0.0,0.0,0.0,0.25401799716055384,0.02226416114717722,0.16633404791355133,0.0,0.0,0.0
35,improved_right,1,0.132099911570549,0.0,0.0,0.0,0.29052030071616164,0.028039639815688133,0.22639846801757812,0.0,0.0,0.0
36,improved_right,1,0.1511155664920807,0.0,0.0,0.0,0.1321650668978691,0.013216506689786911,0.1334378868341446,0.0,0.0,0.0
37,improved_right,1,0.1770528256893158,0.0,0.0,0.0,0.21061102859675884,0.021061102859675884,0.1278667151927948,0.0,0.0,0.0
38,improved_right,1,0.131177619099617,0.0,0.0,0.0,0.256933132186532,0.025693313218653202,0.19703617691993713,0.0,0.0,0.0
39,improved_right,1,0.18695834279060364,0.0,0.0,0.0,0.298644274007529,0.029864427400752902,0.16586841642856598,0.0,0.0,0.0
40,improved_right,1,0.16726641356945038,0.0,0.0,0.0,0.17372600734233856,0.017372600734233856,0.15595825016498566,0.0,0.0,0.0
41,improved_right,1,0.1675272434949875,0.0,0.0,0.0,0.09031874127686024,0.009031874127686024,0.0938793271780014,0.0,0.0,0.0
42,improved_right,1,0.17067782580852509,0.0,0.0,0.0,0.1014292985200882,0.01014292985200882,0.09351429343223572,0.0,0.0,0.0
